"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/Maya/Ship4.Ship4","49","0","13","1","0.000000","0","0"
"/Game/Maya/Ship3.Ship3","49","0","13","1","0.000000","0","0"
"/Game/Maya/Ship1.Ship1","49","0","13","1","0.000000","0","0"
"/Game/Maya/SceleraRival.SceleraRival","49","0","13","1","0.000000","0","0"
"/Game/Maya/RivalSkin2.RivalSkin2","49","0","13","1","0.000000","0","0"
"/Game/Maya/RivalLash.RivalLash","49","0","13","1","0.000000","0","0"
"/Game/Maya/RivalHandles.RivalHandles","49","0","13","1","0.000000","0","0"
"/Game/Maya/RivalEyes.RivalEyes","49","0","13","1","0.000000","0","0"
"/Game/Maya/Outfit.Outfit","49","0","13","1","0.000000","0","0"
"/InterchangeAssets/gltf/M_Transmission.M_Transmission","49","0","54","2","0.000000","0","0"
"/InterchangeAssets/gltf/M_ClearCoat.M_ClearCoat","49","0","184","6","0.000000","0","0"
"/InterchangeAssets/gltf/M_Default.M_Default","49","0","184","6","0.000000","0","0"
"/Game/Maya/ClothesTrim.ClothesTrim","49","0","13","1","0.000000","0","0"
"/Game/Materials/M_DomeOn1.M_DomeOn1","49","0","21","1","0.000000","0","0"
"/Game/Materials/M_MenuGraphic.M_MenuGraphic","49","0","8","1","0.000000","0","0"
"/Game/Maya/GlassRival.GlassRival","49","0","13","1","0.000000","0","0"
"/Game/Materials/M_Bounds7.M_Bounds7","49","0","23","1","0.000000","0","0"
"/Game/Materials/M_Moontexture.M_Moontexture","49","0","8","1","0.000000","0","0"
"/Game/Materials/lambert2.lambert2","49","0","13","1","0.000000","0","0"
"/Game/Materials/M_Bounds3.M_Bounds3","49","0","13","1","0.000000","0","0"
"/AnimationSharing/AnimSharingBase.AnimSharingBase","49","0","16","1","0.000000","0","0"
"/InterchangeAssets/CAD/Wire/Materials/M_WireBlinnShader.M_WireBlinnShader","49","0","13","1","0.000000","0","0"
"/InterchangeAssets/gltf/M_Unlit.M_Unlit","49","0","264","6","0.000000","0","0"
"/Engine/EngineDebugMaterials/TangentColorMaterial.TangentColorMaterial","49","0","16","1","0.000000","0","0"
"/InterchangeAssets/gltf/M_SpecularGlossiness.M_SpecularGlossiness","49","0","168","6","0.000000","0","0"
"/GLTFExporter/Materials/Proxy/M_GLTF_Unlit.M_GLTF_Unlit","49","0","13","1","0.000000","0","0"
"/DatasmithContent/Materials/FBXImporter/VRED/BrushedMetal.BrushedMetal","49","0","13","1","0.000000","0","0"
"/Game/Characters/Input/Maya/Maya_Blinn1.Maya_Blinn1","49","0","16","1","0.000000","0","0"
"/Game/Characters/Input/Maya/blinn4.blinn4","49","0","16","1","0.000000","0","0"
"/Game/Characters/Input/Maya/M_Hands.M_Hands","49","0","24","1","0.000000","0","0"
"/Engine/OpenWorldTemplate/LandscapeMaterial/M_ProcGrid.M_ProcGrid","49","0","13","1","0.000000","0","0"
"/Composure/Materials/ChromaKeying/M_SinglePassChromaKeyer.M_SinglePassChromaKeyer","49","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","49","0","1840","1","0.000000","0","0"
"/Game/Maya/CrownSecondary.CrownSecondary","49","0","13","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Defaults/M_ShipSecondary.M_ShipSecondary","49","0","24","1","0.000000","0","0"
"/Game/Maya/MechBodyMetal.MechBodyMetal","49","0","13","1","0.000000","0","0"
"/Game/Maya/MetallicBody.MetallicBody","49","0","13","1","0.000000","0","0"
"/Game/Maya/rampShader3.rampShader3","49","0","13","1","0.000000","0","0"
"/Engine/VREditor/BasicMeshes/M_Floor_01.M_Floor_01","49","0","13","1","0.000000","0","0"
"/Game/Maya/HelmetGlass.HelmetGlass","49","0","13","1","0.000000","0","0"
"/Game/Maya/F_Wizard.F_Wizard","49","0","13","1","0.000000","0","0"
"/Game/Maya/I_Wizard.I_Wizard","49","0","13","1","0.000000","0","0"
"/Game/Characters/AlienSkins/RenderCams/M_CameraViewMaterial.M_CameraViewMaterial","49","0","13","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Defaults/M_ShipPrimary.M_ShipPrimary","49","0","24","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Defaults/M_SecondaryBody.M_SecondaryBody","49","0","24","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Defaults/M_PrimaryBody.M_PrimaryBody","49","0","24","1","0.000000","0","0"
"/Game/Maya/HelmetMetal.HelmetMetal","49","0","13","1","0.000000","0","0"
"/Game/Maya/HelmetTrim.HelmetTrim","49","0","13","1","0.000000","0","0"
"/Game/Maya/CrownBase.CrownBase","49","0","13","1","0.000000","0","0"
"/Game/Maya/WhiteEyes.WhiteEyes","49","0","13","1","0.000000","0","0"
"/Game/Maya/TopHatBase.TopHatBase","49","0","13","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","49","0","24","1","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","49","0","66","1","0.000000","0","0"
"/Game/Characters/AlienSkins/RenderCams/M_ZoomedCameraMat_Mat.M_ZoomedCameraMat_Mat","49","0","13","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/SelectBrushMaterial.SelectBrushMaterial","49","0","20","2","0.000000","0","0"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","49","0","22","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/MaskBrushMaterial.MaskBrushMaterial","49","0","10","1","0.000000","0","10"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","49","0","64","2","0.000000","0","0"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","49","0","45","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","49","0","80","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","49","0","32","1","0.000000","0","0"
"/DatasmithContent/Materials/AliasReference.AliasReference","49","0","21","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","49","0","6","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/LandscapeDirtyMaterial.LandscapeDirtyMaterial","49","0","10","1","0.000000","0","0"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","49","0","21","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","49","0","7","1","0.000000","0","0"
"/ControlRig/M_Manip.M_Manip","49","0","14","1","0.000000","0","0"
"/HairStrands/Materials/HairDebugMaterial.HairDebugMaterial","49","0","79","1","0.000000","0","0"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","49","0","14","1","0.000000","0","0"
"/Composure/Materials/Media/M_StaticVideoPlateDebug.M_StaticVideoPlateDebug","49","0","6","1","0.000000","0","0"
"/Composure/Materials/ChromaKeying/M_SinglePassDespill.M_SinglePassDespill","49","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","49","0","22","1","0.000000","0","0"
"/Composure/Materials/Media/M_VideoPlateDefault.M_VideoPlateDefault","49","0","6","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/LayerVisMaterial.LayerVisMaterial","49","0","7","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/ColorMaskBrushMaterial.ColorMaskBrushMaterial","49","0","10","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/M_Teal.M_Teal","49","0","13","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/Glow/M_GlowDarkGreen.M_GlowDarkGreen","49","0","13","1","0.000000","0","0"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","49","0","16","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","49","0","16","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","49","0","16","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/M_Purple.M_Purple","49","0","13","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/Glow/M_GlowYellow.M_GlowYellow","49","0","13","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/Glow/M_GlowTeal.M_GlowTeal","49","0","13","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/Glow/M_GlowTan.M_GlowTan","49","0","13","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/Glow/M_GlowSlate.M_GlowSlate","49","0","13","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/Glow/M_GlowRose.M_GlowRose","49","0","13","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/Glow/M_GlowRed.M_GlowRed","49","0","13","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/Glow/M_GlowPurple.M_GlowPurple","49","0","13","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/Glow/M_GlowPink.M_GlowPink","49","0","13","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/Glow/M_GlowOrange.M_GlowOrange","49","0","13","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/Glow/M_GlowMint.M_GlowMint","49","0","13","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/Glow/M_GlowMaroon.M_GlowMaroon","49","0","13","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/Glow/M_GlowIndigo.M_GlowIndigo","49","0","13","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/Glow/M_GlowGray.M_GlowGray","49","0","13","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/Glow/M_GlowCyan.M_GlowCyan","49","0","13","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/Glow/M_GlowBrown.M_GlowBrown","49","0","13","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/Glow/M_GlowBlue.M_GlowBlue","49","0","13","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/Glow/M_DeepBlack.M_DeepBlack","49","0","13","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/M_Blue.M_Blue","49","0","13","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/M_Brown.M_Brown","49","0","13","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/M_DarkGreen.M_DarkGreen","49","0","13","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/M_Gray.M_Gray","49","0","13","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/M_Lime.M_Lime","49","0","13","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/M_Mint.M_Mint","49","0","13","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/M_Orange.M_Orange","49","0","13","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/M_Pink.M_Pink","49","0","13","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/M_Rose.M_Rose","49","0","13","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/M_Slate.M_Slate","49","0","13","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/M_Tan.M_Tan","49","0","13","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/M_Yellow.M_Yellow","49","0","13","1","0.000000","0","0"
"/Game/Materials/M_DomeOff.M_DomeOff","49","0","21","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/M_Black.M_Black","49","0","13","1","0.000000","0","0"
"/Game/Materials/M_Bounds2.M_Bounds2","49","0","13","1","0.000000","0","0"
"/Game/Materials/M_Metal.M_Metal","49","0","16","1","0.000000","0","0"
"/Game/Materials/M_Metal2.M_Metal2","49","0","16","1","0.000000","0","0"
"/Game/Materials/M_GlassSpecial.M_GlassSpecial","49","0","21","1","0.000000","0","0"
"/Game/Materials/M_Bounds6.M_Bounds6","49","0","36","1","0.000000","0","0"
"/Engine/TemplateResources/M_Template_Master.M_Template_Master","49","0","30","1","0.000000","0","0"
"/Game/Materials/BodyColors/M_alien.M_alien","49","0","16","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/Glow/M_GlowWhite.M_GlowWhite","49","0","13","1","0.000000","0","0"
"/Game/Maya/Vest7.Vest7","49","0","13","1","0.000000","0","0"
"/Game/Maya/Staff2.Staff2","49","0","13","1","0.000000","0","0"
"/Game/Maya/StaffBase.StaffBase","49","0","13","1","0.000000","0","0"
"/Game/Import/openPBR_shader1.openPBR_shader1","49","0","13","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/Glow/M_GlowLime.M_GlowLime","49","0","13","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/M_Maroon.M_Maroon","49","0","13","1","0.000000","0","0"
"/Game/Materials/BodyColors/M_Maroon.M_Maroon","49","0","13","1","0.000000","0","0"
"/Game/Maya/Bowtie2.Bowtie2","49","0","13","1","0.000000","0","0"
"/Game/Materials/M_Brown1.M_Brown1","49","0","13","1","0.000000","0","0"
"/Game/Maya/CrownGem2.CrownGem2","49","0","13","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Defaults/M_Scelera.M_Scelera","49","0","13","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Defaults/M_Eyes.M_Eyes","49","0","24","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/M_Red.M_Red","49","0","13","1","0.000000","0","0"
"/Game/Materials/M_Glow3.M_Glow3","49","0","13","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/M_Cyan.M_Cyan","49","0","13","1","0.000000","0","0"
"/Game/Materials/Invis.Invis","49","0","21","1","0.000000","0","0"
"/Engine/EngineMeshes/BackgroundMaterial.BackgroundMaterial","49","0","13","1","0.000000","0","0"
"/Game/Maya/Screen.Screen","49","0","13","1","0.000000","0","0"
"/Game/Maya/Moustache.Moustache","49","0","13","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/M_White.M_White","49","0","13","1","0.000000","0","0"
"/Game/Maya/Cow3.Cow3","49","0","13","1","0.000000","0","0"
"/Game/Maya/Cow2.Cow2","49","0","13","1","0.000000","0","0"
"/Game/Maya/Cow1.Cow1","49","0","13","1","0.000000","0","0"
"/Game/Maya/TopHatBand.TopHatBand","49","0","13","1","0.000000","0","0"
"/Game/Maya/CrownGem1.CrownGem1","49","0","13","1","0.000000","0","0"
"/Game/Materials/M_Cloak.M_Cloak","49","0","13","1","0.000000","0","0"
"/Game/Maya/vest1.vest1","49","0","13","1","0.000000","0","0"
"/Game/Maya/vest3.vest3","49","0","13","1","0.000000","0","0"
"/Game/Maya/Vest5.Vest5","49","0","13","1","0.000000","0","0"
"/Game/Maya/Vest6.Vest6","49","0","13","1","0.000000","0","0"
"/Game/Maya/vest8.vest8","49","0","13","1","0.000000","0","0"
"/Game/Maya/lambert2.lambert2","49","0","13","1","0.000000","0","0"
"/Game/Maya/lambert1.lambert1","49","0","13","1","0.000000","0","0"
"/Game/Materials/M_Glow1.M_Glow1","49","0","24","1","0.000000","0","0"
"/Niagara/DefaultAssets/DefaultRIbbonMaterial.DefaultRibbonMaterial","49","0","46","1","0.000000","0","0"
"/Niagara/DefaultAssets/DefaultSpriteMaterial.DefaultSpriteMaterial","49","0","56","1","0.000000","0","0"
"/Game/Materials/M_DomeOn.M_DomeOn","49","0","21","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Defaults/M_ShipTertiary.M_ShipTertiary","49","0","13","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Defaults/M_Head.M_Head","49","0","24","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Defaults/M_Mouth.M_Mouth","49","0","21","1","0.000000","0","0"
"/Game/Materials/M_DomeOn2.M_DomeOn2","49","0","34","1","0.000000","0","0"
"/Game/Materials/transparent.transparent","49","0","13","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/M_Indigo.M_Indigo","49","0","13","1","0.000000","0","0"
"/Game/Materials/M_Indicator.M_Indicator","49","0","24","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/VertexColorViewMode_RedOnly.VertexColorViewMode_RedOnly","49","0","30","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","49","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","49","0","6","1","0.000000","0","0"
"/HairStrands/Materials/HairDefaultMaterial.HairDefaultMaterial","49","0","45","1","0.000000","0","0"
"/Composure/Materials/Compositing/M_AlphaScale.M_AlphaScale","49","0","6","1","0.000000","0","0"
"/Composure/Materials/ReplaceTonemapper/ComposureReplaceTonemapperComposeBloom.ComposureReplaceTonemapperComposeBloom","49","0","6","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","49","0","10","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","49","0","78","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Main.Main","49","0","10","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Xray.Xray","49","0","8","1","0.000000","0","0"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","49","0","14","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","49","0","24","1","0.000000","0","0"
"/HairStrands/Materials/HairCardsDefaultMaterial.HairCardsDefaultMaterial","49","0","79","1","0.000000","0","0"
"/HairStrands/Materials/HairMeshesDefaultMaterial.HairMeshesDefaultMaterial","49","0","45","1","0.000000","0","0"
"/CameraCalibrationCore/Materials/M_DefaultOddSquare.M_DefaultOddSquare","49","0","9","1","0.000000","0","0"
"/CameraCalibrationCore/Materials/M_DefaultEvenSquare.M_DefaultEvenSquare","49","0","9","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","49","0","10","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","49","0","14","1","0.000000","0","0"
"/Composure/Materials/ReplaceTonemapper/ComposureReplaceTonemapperByTexture.ComposureReplaceTonemapperByTexture","49","0","6","1","0.000000","0","0"
"/Composure/Materials/PassSetup/ComposureBeforeTranslucencySetBlack.ComposureBeforeTranslucencySetBlack","49","0","6","1","0.000000","0","0"
"/Composure/Materials/PassSetup/ComposureSimpleSetupMaterial.ComposureSimpleSetupMaterial","49","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","49","0","7","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","49","0","12","1","0.000000","0","0"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","49","0","32","1","0.000000","0","0"
"/Engine/EditorMaterials/Dataflow/DataflowVertexMaterial.DataflowVertexMaterial","49","0","11","1","0.000000","0","0"
"/Engine/EditorMaterials/Dataflow/DataflowTwoSidedVertexMaterial.DataflowTwoSidedVertexMaterial","49","0","12","1","0.000000","0","0"
"/Engine/EditorMaterials/Dataflow/DataflowTwoSidedVertexMaterial.SculptMaterial","49","0","12","1","0.000000","0","0"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","49","0","21","1","0.000000","0","0"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","49","0","11","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","49","0","10","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","49","0","10","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","49","0","11","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/ShadedLevelColorationLitMaterial.ShadedLevelColorationLitMaterial","49","0","468","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/MirrorPlaneMaterial.MirrorPlaneMaterial","49","0","12","1","0.000000","0","0"
"/Game/Materials/M_Bounds4.M_Bounds4","49","0","13","1","0.000000","0","0"
"/Engine/MapTemplates/Sky/M_BlackBackground.M_BlackBackground","49","0","11","1","0.000000","0","0"
"/Game/Materials/M_Bounds1.M_Bounds1","49","0","13","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","49","0","7","1","0.000000","0","0"
